bugid,status,pri,,,,,,,
55740,Fixed,1,,,,,,,
55745,Fixed,Security,,,,,,,
55750,Available,3,,,,,,,
55754,Verified,1,,,,,,,
55755,Fixed,2,,,,,,,
55758,Fixed,2,,,,,,,
55763,Fixed,2,,,,,,,
55764,Fixed,2,,,,,,,
55770,Verified,2,,,,,,,
55771,Fixed,2,,,,,,,
55772,Verified,2,,,,,,,
55773,Assigned,1,,,,,,,
55780,Fixed,2,,,,,,,
55787,Fixed,2,,,,,,,
55790,Verified,2,,,,,,,
55795,Fixed,2,,,,,,,
55798,Verified,2,,,,,,,
55806,Fixed,2,,,,,,,
55808,Verified,2,,,,,,,
55809,Verified,2,,,,,,,
55816,Fixed,3,,,,,,,
55823,Fixed,2,,,,,,,
55826,Fixed,1,,,,,,,
55868,Fixed,2,,,,,,,
55874,Fixed,2,,,,,,,
55875,WontFix,2,,,,,,,
55879,Fixed,2,,,,,,,
55883,Fixed,2,,,,,,,
55884,Fixed,2,,,,,,,
55889,Fixed,2,,,,,,,
55895,Fixed,2,,,,,,,
55902,Verified,2,,,,,,,
55907,IceBox,2,,,,,,,
55911,Verified,2,,,,,,,
55915,Assigned,1,,,,,,,
55918,Fixed,2,,,,,,,
55925,Fixed,2,,,,,,,
55932,Fixed,1,,,,,,,
55940,Fixed,2,,,,,,,
55943,Verified,2,,,,,,,
55946,WontFix,2,,,,,,,
55959,Fixed,2,,,,,,,
55965,Fixed,2,,,,,,,
55967,Fixed,2,,,,,,,
55969,Verified,1,,,,,,,
55970,WontFix,3,,,,,,,
55983,Fixed,3,,,,,,,
56002,Fixed,1,,,,,,,
56018,Duplicate,1,,,,,,,
56019,Verified,2,,,,,,,
56021,Fixed,1,,,,,,,
56023,Verified,2,,,,,,,
56033,Duplicate,2,,,,,,,
56043,Fixed,2,,,,,,,
56053,Verified,2,,,,,,,
56072,Fixed,2,,,,,,,
56075,Fixed,2,,,,,,,
56081,Verified,1,,,,,,,
56090,Assigned,2,,,,,,,
56091,Invalid,0,,,,,,,
56106,toyoshim@chromium.org,Bug,,Mac,,,,,
56149,Verified,1,,,,,,,
56151,Fixed,2,,,,,,,
56152,Fixed,2,,,,,,,
56153,Fixed,2,,,,,,,
56154,Fixed,2,,,,,,,
56177,Fixed,2,,,,,,,
56179,Fixed,2,,,,,,,
56185,Fixed,Bug,,,,,,,
56212,Fixed,2,,,,,,,
56214,Verified,1,,,,,,,
56215,Fixed,2,,,,,,,
56220,Fixed,2,,,,,,,
56231,Verified,2,,,,,,,
56236,Fixed,3,,,,,,,
56237,Fixed,Security,,,,,,,
56245,Fixed,2,,,,,,,
56246,Fixed,1,,,,,,,
56248,Fixed,2,,,,,,,
56249,Fixed,2,,,,,,,
56259,Fixed,2,,,,,,,
56264,Assigned,2,,,,,,,
56267,Fixed,2,,,,,,,
56269,Fixed,2,,,,,,,
56270,Fixed,2,,,,,,,
56278,Verified,2,,,,,,,
56291,Fixed,1,,,,,,,
56292,Fixed,2,,,,,,,
56294,Fixed,2,,,,,,,
56297,Fixed,2,,,,,,,
56298,Fixed,1,,,,,,,
56301,Verified,2,,,,,,,
56305,Verified,0,,,,,,,
56308,georgey@chromium.org,Windows,,7.0.592.0,,,,,
56314,Fixed,2,,,,,,,
56317,Verified,1,,,,,,,
56323,Verified,3,,,,,,,
56325,Verified,2,,,,,,,
56326,Fixed,1,,,,,,,
56330,Verified,2,,,,,,,
56338,Invalid,2,,,,,,,
56340,Fixed,2,,,,,,,
56344,Fixed,2,,,,,,,
56345,Verified,2,,,,,,,
56358,Fixed,1,,,,,,,
56359,Fixed,2,,,,,,,
56364,Fixed,1,,,,,,,
56373,Fixed,2,,,,,,,
56375,Fixed,2,,,,,,,
56378,Duplicate,2,,,,,,,
56382,Fixed,2,,,,,,,
56383,Fixed,1,,,,,,,
56385,Verified,1,,,,,,,
56388,Verified,1,,,,,,,
56399,Verified,2,,,,,,,
56401,Duplicate,2,,,,,,,
56415,Fixed,1,,,,,,,
56416,Verified,2,,,,,,,
56417,Fixed,1,,,,,,,
56419,Fixed,1,,,,,,,
56423,Fixed,3,,,,,,,
56426,Fixed,2,,,,,,,
56427,Verified,2,,,,,,,
56429,Verified,2,,,,,,,
56430,Fixed,2,,,,,,,
56432,Fixed,2,,,,,,,
56433,Fixed,2,,,,,,,
56434,Verified,2,,,,,,,
56435,Verified,2,,,,,,,
56437,Fixed,2,,,,,,,
56440,Fixed,3,,,,,,,
56441,Fixed,1,,,,,,,
56443,Fixed,3,,,,,,,
56445,Fixed,3,,,,,,,
56449,Fixed,1,,,,,,,
56454,Verified,2,,,,,,,
56455,Fixed,2,,,,,,,
56456,Verified,2,,,,,,,
56457,Fixed,2,,,,,,,
56460,Fixed,2,,,,,,,
56462,Fixed,2,,,,,,,
56479,Verified,2,,,,,,,
56495,Fixed,2,,,,,,,
56510,Fixed,1,,,,,,,
56511,WontFix,3,,,,,,,
56512,Fixed,3,,,,,,,
56514,Fixed,Security,,,,,,,
56531,Fixed,2,,,,,,,
56532,Fixed,2,,,,,,,
56535,Fixed,2,,,,,,,
56536,Fixed,2,,,,,,,
56543,Fixed,2,,,,,,,
56547,Fixed,2,,,,,,,
56550,Verified,1,,,,,,,
56551,Fixed,2,,,,,,,
56558,Fixed,2,,,,,,,
56559,Assigned,1,,,,,,,
56561,Verified,2,,,,,,,
56579,Fixed,3,,,,,,,
56582,Fixed,1,,,,,,,
56589,Verified,2,,,,,,,
56592,Fixed,2,,,,,,,
56596,Fixed,2,,,,,,,
56598,Fixed,2,,,,,,,
56599,Fixed,1,,,,,,,
56602,Fixed,1,,,,,,,
56604,Fixed,1,,,,,,,
56628,Fixed,3,,,,,,,
56644,Fixed,2,,,,,,,
56647,Fixed,2,,,,,,,
56650,Fixed,2,,,,,,,
56654,Fixed,2,,,,,,,
56660,Fixed,2,,,,,,,
56664,Fixed,3,,,,,,,
56670,Fixed,2,,,,,,,
56671,Fixed,1,,,,,,,
56676,WontFix,2,,,,,,,
56677,Fixed,Build,,,,,,,
56681,Assigned,2,,,,,,,
56693,Fixed,2,,,,,,,
56697,Assigned,3,,,,,,,
56704,Fixed,2,,,,,,,
56710,Verified,2,,,,,,,
56715,Fixed,3,,,,,,,
56716,Fixed,1,,,,,,,
56720,Verified,1,,,,,,,
56721,Verified,1,,,,,,,
56722,Verified,1,,,,,,,
56725,Fixed,1,,,,,,,
56726,Fixed,2,,,,,,,
56729,Fixed,2,,,,,,,
56733,Fixed,2,,,,,,,
56734,Fixed,2,,,,,,,
56736,Fixed,2,,,,,,,
56737,Verified,1,,,,,,,
56744,Verified,2,,,,,,,
56745,Verified,2,,,,,,,
56746,Verified,1,,,,,,,
56747,Fixed,2,,,,,,,
56749,Available,2,,,,,,,
56750,Fixed,2,,,,,,,
56752,Fixed,0,,,,,,,
56765,Duplicate,2,,,,,,,
56794,Fixed,2,,,,,,,
56795,Fixed,1,,,,,,,
56801,Fixed,3,,,,,,,
56804,Fixed,2,,,,,,,
56809,Assigned,2,,,,,,,
56814,Fixed,2,,,,,,,
56815,Verified,2,,,,,,,
56816,Fixed,3,,,,,,,
56819,Fixed,1,,,,,,,
56831,Fixed,2,,,,,,,
56833,Fixed,3,,,,,,,
56835,Duplicate,2,,,,,,,
56836,Fixed,2,,,,,,,
56842,Fixed,1,,,,,,,
56844,Fixed,2,,,,,,,
56846,Fixed,1,,,,,,,
56848,Fixed,2,,,,,,,
56850,Verified,2,,,,,,,
56855,Verified,2,,,,,,,
56865,Fixed,2,,,,,,,
56866,Verified,1,,,,,,,
56867,Verified,2,,,,,,,
56868,Fixed,2,,,,,,,
56872,Fixed,1,,,,,,,
56926,Fixed,3,,,,,,,
56933,Fixed,2,,,,,,,
56945,Fixed,2,,,,,,,
56948,Verified,2,,,,,,,
56965,Fixed,2,,,,,,,
56967,Fixed,2,,,,,,,
56972,Fixed,2,,,,,,,
56989,Fixed,2,,,,,,,
57012,Fixed,2,,,,,,,
57025,Fixed,2,,,,,,,
57037,Fixed,2,,,,,,,
57041,Untriaged,2,,,,,,,
57042,Fixed,1,,,,,,,
57043,Fixed,2,,,,,,,
57044,Fixed,2,,,,,,,
57045,Fixed,2,,,,,,,
57053,Fixed,2,,,,,,,
57054,Fixed,2,,,,,,,
57064,Fixed,2,,,,,,,
57069,Fixed,1,,,,,,,
57073,WontFix,2,,,,,,,
57080,Fixed,2,,,,,,,
57085,Fixed,1,,,,,,,
57090,Verified,2,,,,,,,
57092,Fixed,2,,,,,,,
57101,Fixed,1,,,,,,,
57103,Fixed,1,,,,,,,
57105,Fixed,1,,,,,,,
57106,Verified,2,,,,,,,
57107,Available,3,,,,,,,
57108,Fixed,2,,,,,,,
57116,Fixed,1,,,,,,,
57125,Verified,1,,,,,,,
57157,Assigned,2,,,,,,,
57158,WontFix,2,,,,,,,
57167,Verified,1,,,,,,,
57173,Fixed,3,,,,,,,
57182,Fixed,1,,,,,,,
57183,Fixed,2,,,,,,,
57184,Fixed,2,,,,,,,
57185,Assigned,2,,,,,,,
57186,Duplicate,2,,,,,,,
57187,Fixed,1,,,,,,,
57188,Fixed,2,,,,,,,
57189,Verified,0,,,,,,,
57194,verified,1,,,,,,,
57198,Fixed,2,,,,,,,
57201,Fixed,1,,,,,,,
57202,Fixed,1,,,,,,,
57207,Verified,1,,,,,,,
57211,Fixed,2,,,,,,,
57212,Fixed,2,,,,,,,
57213,Verified,1,,,,,,,
57214,Verified,2,,,,,,,
57215,Fixed,2,,,,,,,
57216,Fixed,2,,,,,,,
57217,Fixed,1,,,,,,,
57234,Fixed,2,,,,,,,
57239,Duplicate,2,,,,,,,
57251,Fixed,2,,,,,,,
57253,Verified,2,,,,,,,
57261,Fixed,1,,,,,,,
57263,Verified,1,,,,,,,
57268,Fixed,3,,,,,,,
57277,Fixed,2,,,,,,,
57289,Verified,1,,,,,,,
57294,Fixed,3,,,,,,,
57302,Fixed,Security,,,,,,,
57305,Available,2,,,,,,,
57306,Verified,2,,,,,,,
57310,ExternalDependency,2,,,,,,,
57319,Fixed,2,,,,,,,
57325,Fixed,2,,,,,,,
57330,Fixed,1,,,,,,,
57331,WontFix,1,,,,,,,
57333,Fixed,1,,,,,,,
57339,Fixed,2,,,,,,,
57343,Fixed,3,,,,,,,
57351,Fixed,2,,,,,,,
57360,Verified,2,,,,,,,
57361,Fixed,1,,,,,,,
57368,Fixed,2,,,,,,,
57371,Fixed,3,,,,,,,
57373,Fixed,3,,,,,,,
57374,Fixed,2,,,,,,,
57375,Fixed,2,,,,,,,
57378,Fixed,2,,,,,,,
57383,Fixed,2,,,,,,,
57385,Fixed,2,,,,,,,
57387,Fixed,2,,,,,,,
57395,Fixed,2,,,,,,,
57405,Fixed,2,,,,,,,
57425,Fixed,1,,,,,,,
57437,WontFix,2,,,,,,,
57441,Fixed,Bug,,,,,,,
57447,WontFix,2,,,,,,,
57448,Fixed,2,,,,,,,
57455,Fixed,2,,,,,,,
57456,Fixed,2,,,,,,,
57457,Verified,2,,,,,,,
57458,Fixed,2,,,,,,,
57459,Verified,2,,,,,,,
57464,WontFix,2,,,,,,,
57465,WontFix,2,,,,,,,
57469,Fixed,2,,,,,,,
57476,Fixed,2,,,,,,,
57477,Verified,2,,,,,,,
57478,fixed,2,,,,,,,
57485,Fixed,2,,,,,,,
57491,Fixed,2,,,,,,,
57492,Fixed,1,,,,,,,
57494,Fixed,2,,,,,,,
57504,Fixed,2,,,,,,,
57528,Verified,2,,,,,,,
57536,Fixed,1,,,,,,,
57539,WontFix,2,,,,,,,
57549,Verified,1,,,,,,,
57573,Fixed,1,,,,,,,
57577,Fixed,1,,,,,,,
57578,Fixed,2,,,,,,,
57580,Verified,2,,,,,,,
57595,Fixed,2,,,,,,,
57600,Verified,1,,,,,,,
57608,Verified,2,,,,,,,
57613,Fixed,2,,,,,,,
57626,Fixed,1,,,,,,,
57628,Fixed,2,,,,,,,
57630,Fixed,2,,,,,,,
57631,WontFix,2,,,,,,,
57634,Verified,2,,,,,,,
57645,Verified,1,,,,,,,
57662,Assigned,2,,,,,,,
57674,Verified,2,,,,,,,
57677,Fixed,2,,,,,,,
57680,WontFix,2,,,,,,,
57683,Verified,2,,,,,,,
57685,Fixed,2,,,,,,,
57686,Verified,2,,,,,,,
57687,WontFix,2,,,,,,,
57692,Fixed,2,,,,,,,
57694,Fixed,1,,,,,,,
57695,Fixed,1,,,,,,,
57700,Assigned,2,,,,,,,
57717,Assigned,2,,,,,,,
57727,Fixed,2,,,,,,,
57748,Fixed,2,,,,,,,
57753,Fixed,2,,,,,,,
57799,Fixed,2,,,,,,,
57800,WontFix,2,,,,,,,
57805,WontFix,3,,,,,,,
57824,Fixed,1,,,,,,,
57825,Fixed,2,,,,,,,
57830,Fixed,2,,,,,,,
57832,WontFix,2,,,,,,,
57840,Fixed,2,,,,,,,
57845,Fixed,2,,,,,,,
57849,Fixed,1,,,,,,,
57853,Fixed,2,,,,,,,
57875,Verified,2,,,,,,,
57876,Fixed,2,,,,,,,
57877,Fixed,2,,,,,,,
57884,Assigned,2,,,,,,,
57885,Fixed,1,,,,,,,
57886,Verified,2,,,,,,,
57888,Fixed,2,,,,,,,
57890,Fixed,1,,,,,,,
57892,Fixed,2,,,,,,,
57893,Fixed,2,,,,,,,
57894,Fixed,2,,,,,,,
57895,Fixed,2,,,,,,,
57896,Fixed,3,,,,,,,
57898,Fixed,1,,,,,,,
57902,Verified,2,,,,,,,
57904,Fixed,2,,,,,,,
57906,Fixed,1,,,,,,,
57908,Fixed,2,,,,,,,
57910,Fixed,1,,,,,,,
57924,Verified,1,,,,,,,
57949,WontFix,2,,,,,,,
57950,WontFix,2,,,,,,,
57952,Assigned,2,,,,,,,
57953,Fixed,2,,,,,,,
57957,Duplicate,2,,,,,,,
57959,Fixed,2,,,,,,,
57962,Fixed,2,,,,,,,
57964,Fixed,2,,,,,,,
57965,Assigned,2,,,,,,,
57966,Fixed,1,,,,,,,
57968,Fixed,1,,,,,,,
57976,Fixed,1,,,,,,,
57993,Fixed,1,,,,,,,
57994,WontFix,2,,,,,,,
57997,Verified,1,,,,,,,
58002,Duplicate,2,,,,,,,
58014,Fixed,1,,,,,,,
58017,Fixed,1,,,,,,,
58019,Fixed,2,,,,,,,
58022,Verified,1,,,,,,,
58024,Verified,2,,,,,,,
58030,Assigned,3,,,,,,,
58033,Fixed,2,,,,,,,
58034,Fixed,2,,,,,,,
58041,Fixed,1,,,,,,,
58042,Verified,1,,,,,,,
58044,Fixed,1,,,,,,,
58046,Fixed,1,,,,,,,
58047,Fixed,2,,,,,,,
58048,Fixed,1,,,,,,,
58049,Verified,2,,,,,,,
58053,Fixed,1,,,,,,,
58056,Assigned,1,,,,,,,
58064,Fixed,1,,,,,,,
58065,Fixed,1,,,,,,,
58069,Fixed,Security,,,,,,,
58072,Fixed,3,,,,,,,
58074,Verified,2,,,,,,,
58076,Assigned,2,,,,,,,
58080,Verified,1,,,,,,,
58082,Fixed,1,,,,,,,
58083,Verified,2,,,,,,,
58094,Duplicate,2,,,,,,,
58095,Verified,2,,,,,,,
58097,WontFix,2,,,,,,,
58098,Verified,1,,,,,,,
58124,Verified,2,,,,,,,
58126,Fixed,2,,,,,,,
58128,WontFix,2,,,,,,,
58131,Fixed,2,,,,,,,
58141,Fixed,2,,,,,,,
58145,Assigned,CodeYellow,,,,,,,
58146,WontFix,CodeYellow,,,,,,,
58152,Fixed,1,,,,,,,
58153,Fixed,2,,,,,,,
58160,WontFix,2,,,,,,,
58162,Fixed,2,,,,,,,
58182,Fixed,Security,,,,,,,
58185,Fixed,2,,,,,,,
58189,Fixed,1,,,,,,,
58192,Fixed,3,,,,,,,
58197,Fixed,2,,,,,,,
58204,Fixed,1,,,,,,,
58210,Verified,2,,,,,,,
58213,Fixed,2,,,,,,,
58214,Fixed,3,,,,,,,
58215,Fixed,2,,,,,,,
58217,Fixed,3,,,,,,,
58218,Fixed,2,,,,,,,
58219,WontFix,2,,,,,,,
58225,Fixed,2,,,,,,,
58229,Available,2,,,,,,,
58230,Fixed,1,,,,,,,
58235,Fixed,2,,,,,,,
58242,Verified,2,,,,,,,
58243,Fixed,2,,,,,,,
58244,Verified,1,,,,,,,
58245,Verified,2,,,,,,,
58249,Fixed,2,,,,,,,
58257,Available,2,,,,,,,
58266,Fixed,1,,,,,,,
58269,Fixed,1,,,,,,,
58270,Duplicate,2,,,,,,,
58277,Verified,2,,,,,,,
58299,Fixed,2,,,,,,,
58310,Fixed,2,,,,,,,
58319,Fixed,Security,,,,,,,
58321,Duplicate,2,,,,,,,
58323,Fixed,3,,,,,,,
58325,Verified,2,,,,,,,
58326,Fixed,2,,,,,,,
58329,Verified,2,,,,,,,
58340,Fixed,1,,,,,,,
58341,Fixed,2,,,,,,,
58342,Verified,2,,,,,,,
58343,Assigned,2,,,,,,,
58347,Fixed,2,,,,,,,
58351,Verified,1,,,,,,,
58361,Fixed,2,,,,,,,
58362,Fixed,2,,,,,,,
58365,Fixed,2,,,,,,,
58367,Fixed,2,,,,,,,
58368,Fixed,2,,,,,,,
58369,Fixed,2,,,,,,,
58371,Fixed,2,,,,,,,
58372,Verified,2,,,,,,,
58381,Fixed,Internals,,,,,,,
58388,Fixed,2,,,,,,,
58396,Fixed,2,,,,,,,
58401,Verified,2,,,,,,,
58409,Fixed,3,,,,,,,
58411,Fixed,1,,,,,,,
58424,Fixed,2,,,,,,,
58426,Verified,1,,,,,,,
58437,Fixed,2,,,,,,,
58449,Fixed,2,,,,,,,
58452,Verified,1,,,,,,,
58456,Assigned,2,,,,,,,
58462,Fixed,2,,,,,,,
58468,Fixed,2,,,,,,,
58474,Fixed,2,,,,,,,
58480,Fixed,2,,,,,,,
58489,Invalid,3,,,,,,,
58490,Fixed,2,,,,,,,
58498,Fixed,2,,,,,,,
58509,Fixed,1,,,,,,,
58516,Fixed,1,,,,,,,
58522,Verified,1,,,,,,,
58535,Fixed,2,,,,,,,
58538,Verified,2,,,,,,,
58539,Verified,2,,,,,,,
58546,Available,2,,,,,,,
58552,Verified,2,,,,,,,
58553,Verified,2,,,,,,,
58554,Verified,1,,,,,,,
58556,Fixed,2,,,,,,,
58557,Fixed,1,,,,,,,
58559,Fixed,2,,,,,,,
58561,Assigned,2,,,,,,,
58564,Available,2,,,,,,,
58567,Fixed,2,,,,,,,
58569,Assigned,2,,,,,,,
58572,Fixed,2,,,,,,,
58574,Assigned,2,,,,,,,
58576,Fixed,2,,,,,,,
58615,Verified,2,,,,,,,
58694,Fixed,3,,,,,,,
58703,Assigned,2,,,,,,,
58712,Fixed,1,,,,,,,
58726,Fixed,3,,,,,,,
58730,Assigned,2,,,,,,,
58731,Fixed,Security,,,,,,,
58756,Fixed,2,,,,,,,
58763,Fixed,2,,,,,,,
58770,Fixed,2,,,,,,,
58774,Fixed,1,,,,,,,
58782,Available,2,,,,,,,
58785,Verified,1,,,,,,,
58788,Verified,2,,,,,,,
58795,Fixed,2,,,,,,,
58802,Fixed,2,,,,,,,
58804,Verified,2,,,,,,,
58813,Fixed,1,,,,,,,
58816,Fixed,1,,,,,,,
58831,Assigned,2,,,,,,,
58836,Fixed,2,,,,,,,
58840,Fixed,2,,,,,,,
58847,Fixed,2,,,,,,,
58853,Fixed,1,,,,,,,
58857,Verified,1,,,,,,,
58859,Fixed,3,,,,,,,
58862,Available,1,,,,,,,
58863,Verified,1,,,,,,,
58874,WontFix,2,,,,,,,
58882,Verified,2,,,,,,,
58886,Fixed,2,,,,,,,
58887,Fixed,1,,,,,,,
58888,Fixed,2,,,,,,,
58902,Verified,1,,,,,,,
58917,Fixed,2,,,,,,,
58925,Fixed,1,,,,,,,
58927,Fixed,2,,,,,,,
58935,Verified,2,,,,,,,
58937,Fixed,2,,,,,,,
58941,Verified,2,,,,,,,
58954,Verified,2,,,,,,,
58956,Fixed,2,,,,,,,
58958,Fixed,2,,,,,,,
58962,Verified,2,,,,,,,
58963,Fixed,2,,,,,,,
58965,Verified,2,,,,,,,
58966,Fixed,2,,,,,,,
58973,Duplicate,1,,,,,,,
58975,Fixed,2,,,,,,,
58977,Fixed,2,,,,,,,
58981,Verified,1,,,,,,,
58986,Verified,2,,,,,,,
58998,Fixed,2,,,,,,,
59012,Verified,2,,,,,,,
59019,Fixed,1,,,,,,,
59023,Fixed,1,,,,,,,
59024,Fixed,2,,,,,,,
59030,Fixed,1,,,,,,,
59037,Fixed,2,,,,,,,
59056,Verified,2,,,,,,,
59057,Verified,2,,,,,,,
59060,Fixed,3,,,,,,,
59061,WontFix,2,,,,,,,
59068,Verified,2,,,,,,,
59073,Fixed,2,,,,,,,
59075,Fixed,2,,,,,,,
59077,Fixed,1,,,,,,,
59080,Fixed,1,,,,,,,
59082,Fixed,2,,,,,,,
59092,Fixed,1,,,,,,,
59095,Fixed,2,,,,,,,
59096,Fixed,2,,,,,,,
59101,Fixed,2,,,,,,,
59103,Fixed,3,,,,,,,
59105,Fixed,2,,,,,,,
59116,Fixed,2,,,,,,,
59122,Fixed,2,,,,,,,
59123,Fixed,2,,,,,,,
59125,Fixed,2,,,,,,,
59127,Fixed,2,,,,,,,
59131,Fixed,1,,,,,,,
59139,Fixed,2,,,,,,,
59146,Verified,1,,,,,,,
59147,Verified,2,,,,,,,
59148,Fixed,2,,,,,,,
59155,Fixed,2,,,,,,,
59157,Fixed,2,,,,,,,
59164,Verified,2,,,,,,,
59173,Fixed,1,,,,,,,
59191,Fixed,2,,,,,,,
59194,Fixed,3,,,,,,,
59195,Fixed,2,,,,,,,
59198,Started,2,,,,,,,
59201,Started,2,,,,,,,
59208,Duplicate,2,,,,,,,
59216,Fixed,2,,,,,,,
59217,Verified,2,,,,,,,
59223,Verified,2,,,,,,,
59229,Verified,1,,,,,,,
59235,Fixed,2,,,,,,,
59237,Fixed,2,,,,,,,
59238,Verified,2,,,,,,,
59242,Fixed,1,,,,,,,
59243,Assigned,2,,,,,,,
59259,Fixed,2,,,,,,,
59264,Fixed,2,,,,,,,
59265,Fixed,2,,,,,,,
59267,Fixed,1,,,,,,,
59269,Fixed,1,,,,,,,
59275,Fixed,2,,,,,,,
59276,Fixed,1,,,,,,,
59277,Verified,0,,,,,,,
59279,Fixed,1,,,,,,,
59281,Fixed,1,,,,,,,
59282,Fixed,1,,,,,,,
59283,Fixed,3,,,,,,,
59285,Fixed,1,,,,,,,
59288,Fixed,2,,,,,,,
59292,Fixed,2,,,,,,,
59296,Fixed,1,,,,,,,
59297,Fixed,1,,,,,,,
59298,Fixed,1,,,,,,,
59299,Fixed,2,,,,,,,
59301,Fixed,2,,,,,,,
59304,Fixed,2,,,,,,,
59307,Fixed,2,,,,,,,
59308,Fixed,2,,,,,,,
59317,Fixed,0,,,,,,,
59320,Fixed,Security,,,,,,,
59327,Verified,2,,,,,,,
59328,Fixed,2,,,,,,,
59329,WontFix,2,,,,,,,
59330,Fixed,2,,,,,,,
59331,Fixed,1,,,,,,,
59335,WontFix,2,,,,,,,
59337,Fixed,2,,,,,,,
59345,WontFix,2,,,,,,,
59352,Started,2,,,,,,,
59359,Verified,2,,,,,,,
59365,Verified,1,,,,,,,
59367,Fixed,10,,,,,,,
59368,Fixed,2,,,,,,,
59369,Fixed,1,,,,,,,
59370,Fixed,1,,,,,,,
59372,Fixed,2,,,,,,,
59376,Assigned,2,,,,,,,
59377,Fixed,1,,,,,,,
59379,Verified,2,,,,,,,
59382,Fixed,2,,,,,,,
59397,Verified,2,,,,,,,
59409,Fixed,1,,,,,,,
59419,Fixed,2,,,,,,,
59420,Fixed,2,,,,,,,
59421,WontFix,2,,,,,,,
59423,Available,2,,,,,,,
59425,Fixed,2,,,,,,,
59429,Fixed,2,,,,,,,
59440,WontFix,2,,,,,,,
59441,WontFix,2,,,,,,,
59453,Fixed,1,,,,,,,
59499,Available,3,,,,,,,
59504,Fixed,Security,,,,,,,
59506,Fixed,2,,,,,,,
59514,Fixed,1,,,,,,,
59524,Fixed,2,,,,,,,
59528,Fixed,2,,,,,,,
59531,Fixed,3,,,,,,,
59532,Verified,1,,,,,,,
59534,Fixed,1,,,,,,,
59535,Fixed,2,,,,,,,
59560,Fixed,2,,,,,,,
59575,Fixed,2,,,,,,,
59582,Verified,2,,,,,,,
59585,Fixed,1,,,,,,,
59600,Fixed,2,,,,,,,
59603,Verified,2,,,,,,,
59611,Verified,2,,,,,,,
59619,Verified,1,,,,,,,
59625,Fixed,Security,,,,,,,
59629,Duplicate,2,,,,,,,
59630,Fixed,3,,,,,,,
59631,Verified,2,,,,,,,
59642,WontFix,2,,,,,,,
59644,Verified,2,,,,,,,
59645,Fixed,2,,,,,,,
59653,Fixed,1,,,,,,,
59656,Fixed,1,,,,,,,
59658,Fixed,2,,,,,,,
59659,Assigned,2,,,,,,,
59664,Fixed,2,,,,,,,
59670,Duplicate,2,,,,,,,
59672,Verified,1,,,,,,,
59675,Fixed,2,,,,,,,
59676,Fixed,2,,,,,,,
59679,Verified,2,,,,,,,
59684,Verified,1,,,,,,,
59685,Fixed,2,,,,,,,
59697,Fixed,2,,,,,,,
59711,Fixed,1,,,,,,,
59720,Fixed,2,,,,,,,
59727,Fixed,2,,,,,,,
59732,Fixed,2,,,,,,,
59733,Verified,2,,,,,,,
59752,Fixed,2,,,,,,,
59762,Fixed,2,,,,,,,
59763,Fixed,2,,,,,,,
59767,Verified,2,,,,,,,
59768,Verified,2,,,,,,,
59769,Fixed,1,,,,,,,
59772,Verified,2,,,,,,,
59773,Verified,2,,,,,,,
59775,Verified,2,,,,,,,
59780,Assigned,2,,,,,,,
59782,Fixed,2,,,,,,,
59783,Assigned,2,,,,,,,
59784,Assigned,2,,,,,,,
59785,Assigned,2,,,,,,,
59786,Fixed,2,,,,,,,
59791,Fixed,2,,,,,,,
59797,Fixed,2,,,,,,,
59798,Fixed,3,,,,,,,
59806,Fixed,2,,,,,,,
59817,Verified,Security,,,,,,,
59819,Fixed,2,,,,,,,
59822,Verified,2,,,,,,,
59824,Started,2,,,,,,,
59832,Fixed,2,,,,,,,
59833,Fixed,2,,,,,,,
59834,wontfix,2,,,,,,,
59847,Assigned,2,,,,,,,
59849,Fixed,1,,,,,,,
59856,Verified,1,,,,,,,
59859,Fixed,1,,,,,,,
59863,Verified,2,,,,,,,
59864,Fixed,2,,,,,,,
59867,Fixed,1,,,,,,,
59868,Verified,2,,,,,,,
59872,Verified,1,,,,,,,
59874,Fixed,2,,,,,,,
59878,Fixed,2,,,,,,,
59887,Fixed,2,,,,,,,
59889,Fixed,UI,,,,,,,
59890,Duplicate,2,,,,,,,
59907,Fixed,2,,,,,,,
59908,Fixed,2,,,,,,,
59913,Fixed,2,,,,,,,
59917,Fixed,2,,,,,,,
59930,Fixed,2,,,,,,,
59945,Fixed,UI,,,,,,,
59946,Fixed,UI,,,,,,,
59958,Fixed,1,,,,,,,
59963,Verified,0,,,,,,,
59985,Fixed,1,,,,,,,
59988,Fixed,2,,,,,,,
59993,Fixed,1,,,,,,,
59998,Fixed,2,,,,,,,
60008,Fixed,1,,,,,,,
60015,Fixed,2,,,,,,,
60018,Verified,2,,,,,,,
60022,Fixed,1,,,,,,,
60026,Fixed,2,,,,,,,
60035,Available,2,,,,,,,
60036,WontFix,2,,,,,,,
60043,Assigned,2,,,,,,,
60050,Verified,2,,,,,,,
60059,Fixed,2,,,,,,,
60065,Fixed,2,,,,,,,
60071,Fixed,2,,,,,,,
60072,Verified,2,,,,,,,
60077,WontFix,2,,,,,,,
60078,WontFix,2,,,,,,,
60079,WontFix,2,,,,,,,
60081,Fixed,0,,,,,,,
60082,Fixed,1,,,,,,,
60138,Fixed,2,,,,,,,
60149,Fixed,3,,,,,,,
60156,Fixed,2,,,,,,,
60166,Verified,2,,,,,,,
60176,Fixed,2,,,,,,,
60180,Fixed,3,,,,,,,
